ensembl	symbol	A375MA2-DMSO-A	A375MA2-DMSO-B	A375MA2-DMSO-C	A375MA2-DMSO-D	A375MA2-GiB-A	A375MA2-GiB-B	A375MA2-GiB-D
ENSG00000226650	KIF4B	2	14	7	9	11	7	19
ENSG00000226685	CT47A12	2	2	3	2	1	1	0
ENSG00000226690	NA	4	8	4	6	6	3	10
ENSG00000226742	HSBP1L1	0	0	0	0	0	0	1
ENSG00000226761	TAS2R46	0	2	0	0	2	1	1
ENSG00000226763	SRRM5	17	37	22	26	29	35	29
ENSG00000226784	PGAM4	2	1	1	0	4	3	2
ENSG00000226792	C13orf42	0	2	0	0	0	0	0
ENSG00000226887	ERVMER34-1	26	53	31	26	45	40	56
ENSG00000226979	LTA	0	0	0	0	1	0	0
ENSG00000227051	C14orf132	506	795	446	480	579	515	567
ENSG00000227057	WDR46	1906	3296	1971	1970	2755	2617	3392
ENSG00000227124	ZNF717	353	575	326	310	408	387	461
ENSG00000227268	KLLN	60	113	67	59	91	91	107
ENSG00000227345	PARG	789	1344	812	733	1122	1212	1399
ENSG00000227500	SCAMP4	1151	2019	1202	1285	2043	1935	2467
ENSG00000227507	LTB	0	0	0	0	1	0	0
ENSG00000227868	TEX46	3	3	5	3	0	2	4
ENSG00000228049	POLR2J2	197	229	157	128	165	121	176
ENSG00000228075	BOD1L2	0	0	0	0	0	1	0
ENSG00000228198	OR2M3	20	42	22	21	35	20	28
ENSG00000228253	MT-ATP8	48650	75872	43333	43007	60419	54412	58775
ENSG00000228278	ORM2	0	0	0	1	0	0	0
ENSG00000228300	FAM174C	597	1018	685	627	691	762	917
ENSG00000228474	OST4	1616	2897	1870	1659	2773	2778	3612
ENSG00000228486	C2orf92	1	3	0	0	0	1	5
ENSG00000228517	CT47A7	0	0	0	0	0	3	0
ENSG00000228570	NUTM2E	37	72	29	49	52	59	65
ENSG00000228594	FNDC10	267	469	274	289	360	434	388
ENSG00000228672	PROB1	68	111	80	75	48	48	71
ENSG00000228696	ARL17B	19	35	13	24	28	25	31
ENSG00000228716	DHFR	3022	4859	3360	3260	5828	5526	7373
ENSG00000228727	SAPCD1	15	63	28	42	29	0	28
ENSG00000228836	CT45A5	1147	2056	1126	1118	2026	1954	2550
ENSG00000229117	RPL41	32440	57345	35779	32153	39984	40967	50179
ENSG00000229474	PATL2	48	67	41	34	71	59	65
ENSG00000229544	NKX1-2	20	18	9	13	7	10	23
ENSG00000229637	PRAC2	8	5	5	4	8	4	5
ENSG00000229674	H2AL3	5	3	3	1	1	1	7
ENSG00000229676	ZNF492	98	154	78	102	155	171	203
ENSG00000229809	ZNF688	164	311	180	197	242	252	276
ENSG00000229833	PET100	438	743	496	434	548	542	806
ENSG00000229859	PGA3	0	1	1	0	0	0	0
ENSG00000229894	GK3P	0	2	2	0	1	0	2
ENSG00000229937	PRPS1L1	0	2	0	0	1	1	0
ENSG00000230124	ACBD6	1196	1889	1184	1132	1586	1421	1865
ENSG00000230358	SPDYE21	18	22	15	18	20	9	21
ENSG00000230453	ANKRD18B	245	381	251	200	310	233	371
ENSG00000230549	USP17L1	0	0	0	0	0	1	0
ENSG00000230561	CCDC192	1	0	1	0	0	0	0
ENSG00000230601	TEX48	0	0	1	1	0	0	0
ENSG00000230667	SETSIP	0	1	0	0	0	0	0
ENSG00000230707	NA	0	0	0	0	0	0	1
ENSG00000230778	ANKRD63	60	85	51	48	57	55	62
ENSG00000230797	YY2	67	81	56	43	63	65	76
ENSG00000230873	STMND1	2	2	0	0	0	1	3
ENSG00000230989	HSBP1	2357	3914	2661	2441	3429	3731	4439
ENSG00000231192	OR5H1	1	3	2	0	1	0	1
ENSG00000231256	CFAP97D1	22	36	23	29	42	21	45
ENSG00000231274	SBK3	2	1	0	0	3	1	1
ENSG00000231389	HLA-DPA1	7492	13136	8132	7724	8089	8095	9989
ENSG00000231500	RPS18	21889	40724	23875	23713	31030	30840	37424
ENSG00000231738	TSPAN19	10	7	7	11	5	7	13
ENSG00000231852	CYP21A2	2	0	0	0	1	0	0
ENSG00000231861	OR5K2	0	1	0	0	0	0	0
ENSG00000231887	PRH1	1	5	2	4	1	3	2
ENSG00000231924	PSG1	1	1	5	0	0	0	1
ENSG00000231925	TAPBP	1948	3272	2038	2015	2483	2392	2830
ENSG00000231989	PPP1R2B	2	0	0	3	0	0	0
ENSG00000232030	MAGEB6B	1	0	0	0	0	0	0
ENSG00000232040	ZBED9	139	201	101	101	168	165	173
ENSG00000232070	TMEM253	0	12	3	0	10	0	8
ENSG00000232112	TMA7	2348	4005	2530	2402	2734	2916	3913
ENSG00000232113	TEX50	0	0	0	0	0	1	1
ENSG00000232119	MCTS1	1514	2488	1505	1481	2087	1902	2510
ENSG00000232237	ASCL5	19	23	15	17	14	12	23
ENSG00000232268	OR52I1	2	0	0	0	0	0	0
ENSG00000232388	SMIM26	659	1048	677	646	719	774	918
ENSG00000232434	AJM1	232	403	221	238	303	243	294
ENSG00000232593	KANTR	9	14	6	5	9	12	26
ENSG00000232629	HLA-DQB2	282	512	293	298	338	316	326
ENSG00000232653	GOLGA8N	32	49	19	36	25	18	20
ENSG00000232810	TNF	0	1	0	0	0	0	1
ENSG00000232838	PET117	298	453	320	318	373	372	431
ENSG00000232859	LYRM9	157	232	112	126	135	116	112
ENSG00000233024	NPIPA9	88	87	36	245	52	78	145
ENSG00000233041	PHGR1	0	1	0	0	0	0	0
ENSG00000233056	ERVH48-1	7	5	4	3	2	7	4
ENSG00000233087	RAB6D	1	2	4	0	6	4	5
ENSG00000233115	FAM90A11P	1	0	0	0	0	0	0
ENSG00000233136	USP17L11	0	1	0	0	0	0	3
ENSG00000233198	RNF224	31	35	15	20	39	26	27
ENSG00000233232	NPIPB7	484	765	520	511	479	373	494
ENSG00000233276	GPX1	4071	7193	4883	4666	6733	6688	8713
ENSG00000233295	FAM90A20P	0	1	0	0	1	0	0
ENSG00000233381	AK4P3	20	38	16	10	13	16	27
ENSG00000233436	BTBD18	3	12	0	1	4	8	2
ENSG00000233493	TMEM238	11	35	23	29	26	39	30
ENSG00000233608	TWIST2	107	193	125	123	133	120	169
ENSG00000233701	PRR23C	3	3	0	0	0	3	0
ENSG00000233757	NA	233	351	202	239	261	259	370
ENSG00000233822	H2BC15	41	63	34	26	42	34	52
ENSG00000233927	RPS28	8928	15073	9085	8537	10903	11613	13332
ENSG00000233932	CTXN2	0	1	1	0	0	1	0
ENSG00000233954	UQCRHL	6	9	7	2	7	3	2
ENSG00000234068	PAGE2	69	105	47	74	65	74	108
ENSG00000234127	TRIM26	673	1097	712	724	1211	958	1570
ENSG00000234224	TMEM229A	8	8	10	3	9	19	15
ENSG00000234284	ZNF879	66	81	53	59	53	64	92
ENSG00000234409	CCDC188	49	66	33	55	62	42	46
ENSG00000234444	ZNF736	448	708	430	435	476	472	554
ENSG00000234465	PINLYP	13	18	15	17	16	15	16
ENSG00000234469	CLDN34	2	3	1	4	2	1	5
ENSG00000234511	C5orf58	14	15	15	18	5	16	18
ENSG00000234545	FAM133B	611	971	687	553	1007	870	1182
ENSG00000234602	MCIDAS	157	246	152	151	226	238	268
ENSG00000234616	JRK	1246	1928	1127	1232	1636	1492	1912
ENSG00000234719	NPIPB2	672	945	548	597	596	533	750
ENSG00000234745	HLA-B	10496	18301	10394	9575	11835	11255	12603
ENSG00000234776	C11orf94	0	0	1	0	0	2	1
ENSG00000234828	IQCM	3	8	2	0	2	0	5
ENSG00000234829	IFNA17	0	2	0	0	0	0	0
ENSG00000234906	APOC2	4	14	8	3	5	3	9
ENSG00000234965	SHISA8	1	3	0	0	3	1	2
ENSG00000235007	NA	20	25	3	5	17	0	14
ENSG00000235034	C19orf81	18	20	40	17	21	20	24
ENSG00000235098	ANKRD65	3	9	7	4	2	3	4
ENSG00000235106	BRD3OS	1014	1770	954	1021	1229	1278	1419
ENSG00000235109	ZSCAN31	29	33	20	22	33	27	37
ENSG00000235118	FAM237A	0	0	0	1	0	0	0
ENSG00000235162	C12orf75	626	975	670	571	890	870	1113
ENSG00000235169	SMIM1	2	3	2	1	0	1	4
ENSG00000235173	HGH1	625	1081	683	685	981	854	1116
ENSG00000235194	PPP1R3E	237	438	227	223	320	253	304
ENSG00000235272	RAMACL	3	7	2	2	7	9	8
ENSG00000235387	SPAAR	13	14	9	8	9	9	10
ENSG00000235453	SMIM27	150	221	133	145	122	138	166
ENSG00000235568	NFAM1	1	2	0	2	0	1	1
ENSG00000235711	ANKRD34C	0	3	0	0	0	0	0
ENSG00000235750	KIAA0040	1036	1742	905	939	1182	1222	1525
ENSG00000235863	B3GALT4	39	64	40	50	51	67	52
ENSG00000235961	PNMA6A	0	7	7	4	7	6	3
ENSG00000236032	OR5H14	4	16	8	10	18	5	10
ENSG00000236104	ZBTB22	407	673	454	410	533	345	556
ENSG00000236287	ZBED5	998	1641	914	888	1137	1051	1408
ENSG00000236320	SLFN14	45	75	32	41	33	52	48
ENSG00000236334	PPIAL4G	0	1	2	0	0	2	0
ENSG00000236362	GAGE12F	29	50	36	30	58	33	49
ENSG00000236383	CCDC200	15	34	18	16	27	21	32
ENSG00000236398	TAS2R39	0	1	1	0	0	0	0
ENSG00000236444	UBE2L5	0	2	0	0	2	1	2
ENSG00000236609	ZNF853	231	421	222	243	263	247	265
ENSG00000236699	ARHGEF38	0	0	0	0	2	0	0
ENSG00000236782	ZNF593OS	19	21	4	12	16	22	35
ENSG00000237136	C4orf51	1	0	1	0	1	0	0
ENSG00000237172	B3GNT9	33	35	17	25	27	18	22
ENSG00000237190	CDKN2AIPNL	1123	2052	1303	1323	1971	1784	2452
ENSG00000237289	CKMT1B	0	0	0	0	0	3	3
ENSG00000237330	RNF223	1	0	0	0	0	0	2
ENSG00000237353	PATE4	1	1	1	0	0	0	3
ENSG00000237378	NA	7	9	3	4	2	6	4
ENSG00000237388	OR4A47	0	0	0	0	0	0	2
ENSG00000237440	ZNF737	278	496	270	276	315	326	385
ENSG00000237441	RGL2	1115	1773	1022	993	1222	1077	1417
ENSG00000237452	MEIOSIN	18	21	10	9	11	11	16
ENSG00000237489	C10orf143	34	33	18	23	45	34	41
ENSG00000237515	SHISA9	174	255	173	155	205	206	195
ENSG00000237541	HLA-DQA2	761	1292	794	730	701	763	864
ENSG00000237649	KIFC1	1348	2408	1571	1534	2960	2789	3820
ENSG00000237651	C2orf74	234	410	246	189	292	277	307
ENSG00000237765	FAM200B	531	845	517	402	560	501	624
ENSG00000238083	LRRC37A2	20	49	9	38	29	24	52
ENSG00000238210	ETDA	1	0	0	1	1	0	0
ENSG00000238227	TMEM250	1614	2839	1733	1755	2611	2242	3326
ENSG00000238243	OR2W3	27	43	32	30	29	38	56
ENSG00000238269	PAGE2B	1	0	1	0	2	0	0
ENSG00000239264	TXNDC5	6009	10093	6296	6178	7328	7183	9023
ENSG00000239282	CASTOR1	52	50	38	33	53	51	45
ENSG00000239305	RNF103	665	1148	637	606	884	743	907
ENSG00000239306	RBM14	1886	3162	2009	2067	2660	2584	3555
ENSG00000239382	ALKBH6	357	673	405	353	530	476	627
ENSG00000239388	ASB14	22	29	16	22	21	30	30
ENSG00000239389	PCDHA13	63	123	67	77	119	109	186
ENSG00000239474	KLHL41	3	0	1	0	2	2	1
ENSG00000239605	STPG4	2	0	0	0	2	1	0
ENSG00000239672	NME1	3458	6146	4288	4082	5497	5341	7010
ENSG00000239697	TNFSF12	156	271	145	174	226	175	208
ENSG00000239704	CDRT4	95	103	73	66	71	129	55
ENSG00000239713	APOBEC3G	264	508	267	277	252	277	297
ENSG00000239732	TLR9	0	20	8	0	7	10	5
ENSG00000239779	WBP1	1302	2275	1475	1495	1967	1304	2133
ENSG00000239789	MRPS17	371	642	374	374	722	775	975
ENSG00000239857	GET4	819	1388	889	898	1251	1182	1543
ENSG00000239887	C1orf226	473	776	485	484	527	534	523
ENSG00000239900	ADSL	2255	4097	2321	2339	2559	2495	3028
ENSG00000239998	LILRA2	2	10	3	4	6	5	7
ENSG00000240021	TEX35	1	0	0	0	0	1	0
ENSG00000240038	AMY2B	1	3	2	5	6	3	4
ENSG00000240053	LY6G5B	237	336	164	217	212	222	280
ENSG00000240065	PSMB9	477	885	551	615	768	676	844
ENSG00000240184	PCDHGC3	7577	13101	7991	8277	10962	10912	13753
ENSG00000240204	SMKR1	24	35	22	25	27	28	39
ENSG00000240230	COX19	338	583	310	301	478	519	589
ENSG00000240303	ACAD11	670	980	611	603	671	736	754
ENSG00000240344	PPIL3	176	348	171	137	235	219	265
ENSG00000240386	LCE1F	1	1	1	1	0	0	0
ENSG00000240403	KIR3DL2	0	0	1	0	0	0	0
ENSG00000240445	FOXO3B	438	713	369	431	498	449	574
ENSG00000240563	L1TD1	50	56	25	35	42	30	48
ENSG00000240583	AQP1	68	120	62	58	72	53	93
ENSG00000240654	C1QTNF9	3	2	0	0	1	6	0
ENSG00000240682	ISY1	1548	2462	1646	1577	2378	2239	2808
ENSG00000240694	PNMA2	61	97	52	49	65	50	74
ENSG00000240720	LRRD1	8	17	11	12	5	16	14
ENSG00000240764	PCDHGC5	35	99	27	62	38	24	49
ENSG00000240771	ARHGEF25	936	1668	972	891	1003	965	1186
ENSG00000240849	PEDS1	533	867	708	540	949	765	1105
ENSG00000240857	RDH14	411	760	476	465	742	705	843
ENSG00000240891	PLCXD2	30	50	28	26	39	30	52
ENSG00000240972	MIF	6153	11033	7122	6688	8084	8311	9719
ENSG00000241058	NSUN6	355	508	288	337	526	416	567
ENSG00000241106	HLA-DOB	36	49	31	31	22	31	47
ENSG00000241127	YAE1	258	487	283	257	472	499	737
ENSG00000241149	ZNF722	6	10	1	4	3	2	4
ENSG00000241186	TDGF1	0	0	1	1	0	0	0
ENSG00000241233	KRTAP5-8	0	0	0	0	0	0	1
ENSG00000241241	KRTAP4-16	0	0	0	0	1	0	0
ENSG00000241258	CRCP	866	1492	913	837	1430	1279	1797
ENSG00000241322	FBXW10B	36	47	21	32	60	49	40
ENSG00000241343	RPL36A	12521	21213	11842	11655	15003	16176	18353
ENSG00000241360	PDXP	362	639	420	382	656	585	821
ENSG00000241370	RPP21	248	382	242	243	326	335	423
ENSG00000241399	CD302	471	631	360	351	421	424	468
ENSG00000241404	EGFL8	37	71	56	32	60	36	57
ENSG00000241468	ATP5MF	2150	3434	2581	2252	3456	3442	4522
ENSG00000241476	SSX2	1201	1924	1313	1187	1713	1713	2245
ENSG00000241484	ARHGAP8	2	8	0	0	3	0	0
ENSG00000241489	NA	270	408	207	287	227	288	309
ENSG00000241553	ARPC4	2802	4967	3210	3270	4447	4248	5615
ENSG00000241563	CORT	9	10	11	9	0	5	4
ENSG00000241635	UGT1A1	0	0	0	0	0	0	1
ENSG00000241644	INMT	29	51	37	34	38	33	48
ENSG00000241685	ARPC1A	3545	6070	3987	3811	5292	5192	6339
ENSG00000241690	NA	5	0	0	0	3	0	0
ENSG00000241697	TMEFF1	34	50	25	31	40	41	69
ENSG00000241794	SPRR2A	0	0	0	0	0	1	0
ENSG00000241837	ATP5PO	1981	3397	2128	1995	2972	3001	3566
ENSG00000241839	PLEKHO2	916	1587	893	880	1107	1092	1357
ENSG00000241852	C8orf58	292	496	303	300	403	371	475
ENSG00000241878	PISD	422	757	446	440	626	631	740
ENSG00000241935	HOGA1	29	42	27	24	39	23	33
ENSG00000241945	PWP2	976	1666	1040	1044	1490	1364	1790
ENSG00000241973	PI4KA	2312	3641	1937	2201	2760	2839	3389
ENSG00000242028	HYPK	1559	2557	1692	1371	2366	1928	2960
ENSG00000242110	AMACR	2464	4038	2328	2149	1875	1885	2210
ENSG00000242114	MTFP1	386	703	428	425	624	603	744
ENSG00000242120	MDFIC2	0	5	3	0	1	4	1
ENSG00000242173	ARHGDIG	38	55	34	24	23	38	60
ENSG00000242220	TCP10L	0	16	9	4	10	8	0
ENSG00000242247	ARFGAP3	2131	3667	2069	2101	2381	2249	2438
ENSG00000242252	BGLAP	0	0	0	0	0	0	1
ENSG00000242259	C22orf39	382	615	364	376	496	519	564
ENSG00000242265	PEG10	69	103	66	68	63	72	111
ENSG00000242372	EIF6	3881	6780	4658	4069	7916	7675	10371
ENSG00000242419	PCDHGC4	26	32	19	31	20	15	37
ENSG00000242485	MRPL20	1697	2660	1823	1612	2161	2203	2664
ENSG00000242498	ARPIN	1454	2277	1393	1456	1835	1564	2086
ENSG00000242515	UGT1A10	0	0	0	1	0	1	1
ENSG00000242550	SERPINB10	0	0	0	1	0	0	0
ENSG00000242574	HLA-DMB	918	1428	859	892	1058	985	1206
ENSG00000242612	DECR2	260	467	265	286	390	302	396
ENSG00000242616	GNG10	1027	1810	1081	1000	1518	1484	1871
ENSG00000242689	CNTF	80	118	65	75	87	75	87
ENSG00000242715	CCDC169	1	3	1	1	0	0	3
ENSG00000242732	RTL5	59	74	55	44	19	58	34
ENSG00000242802	AP5Z1	451	766	454	410	514	373	510
ENSG00000242852	ZNF709	118	176	89	125	121	97	152
ENSG00000242866	STRC	0	17	0	6	3	10	8
ENSG00000242950	ERVW-1	78	85	40	69	56	48	65
ENSG00000243056	EIF4EBP3	124	203	146	79	146	166	131
ENSG00000243073	PRAMEF4	0	0	0	0	1	1	2
ENSG00000243137	PSG4	5	8	3	0	4	0	5
ENSG00000243147	MRPL33	766	1277	864	812	1128	1078	1346
ENSG00000243156	MICAL3	2287	3739	2079	2308	2947	2643	3439
ENSG00000243207	PPAN-P2RY11	391	620	329	388	489	435	510
ENSG00000243232	PCDHAC2	85	149	90	87	140	119	117
ENSG00000243244	STON1	762	1267	673	659	591	636	507
ENSG00000243279	PRAF2	2048	3595	2231	2012	2740	2745	2977
ENSG00000243284	VSIG8	0	1	5	2	1	0	0
ENSG00000243317	STMP1	1223	2031	1281	1121	1768	1732	2197
ENSG00000243335	KCTD7	588	942	561	597	795	751	837
ENSG00000243364	EFNA4	182	301	189	174	204	215	209
ENSG00000243414	TICAM2	117	224	137	135	151	147	231
ENSG00000243449	C4orf48	430	816	522	509	650	627	785
ENSG00000243477	NAA80	545	881	551	580	728	721	875
ENSG00000243566	UPK3B	2	3	1	0	0	0	0
ENSG00000243627	SMIM34	0	2	0	0	0	0	0
ENSG00000243646	IL10RB	623	1039	659	569	677	716	736
ENSG00000243649	CFB	0	0	0	0	1	0	0
ENSG00000243660	ZNF487	20	25	19	19	16	19	26
ENSG00000243667	DNAAF10	374	618	356	348	456	456	529
ENSG00000243678	NME2	8702	15620	10078	9837	12348	12266	15441
ENSG00000243708	PLA2G4B	109	199	73	116	117	156	149
ENSG00000243709	LEFTY1	1	1	2	2	0	0	3
ENSG00000243710	CFAP57	3	8	5	6	10	11	3
ENSG00000243716	NPIPB5	2057	2994	1760	1882	1971	1834	2172
ENSG00000243725	TTC4	500	815	567	470	620	609	911
ENSG00000243749	TMEM35B	276	467	262	261	406	416	490
ENSG00000243789	JMJD7	193	302	179	175	194	250	285
ENSG00000243811	APOBEC3D	415	663	406	407	338	341	373
ENSG00000243896	OR2A7	1	3	1	1	0	0	3
ENSG00000243927	MRPS6	2906	4677	2739	2620	3236	3217	3741
ENSG00000243943	ZNF512	469	781	443	469	516	473	596
ENSG00000243978	RTL9	35	40	26	26	33	29	70
ENSG00000243989	ACY1	2200	3916	2276	2268	3274	3195	3551
ENSG00000244005	NFS1	1182	2140	1302	1239	1554	1564	1957
ENSG00000244038	DDOST	12840	22067	13609	13479	16535	16339	19550
ENSG00000244045	TMEM199	594	1063	746	698	1053	940	1330
ENSG00000244115	DNAJC25-GNG10	128	292	125	118	147	140	178
ENSG00000244122	UGT1A7	0	0	1	0	0	0	0
ENSG00000244165	P2RY11	350	482	236	199	229	230	247
ENSG00000244187	TMEM141	519	925	635	620	870	831	1032
ENSG00000244219	TMEM225B	3	0	5	0	4	2	0
ENSG00000244234	GMCL2	0	0	0	1	0	0	0
ENSG00000244242	IFITM10	19	35	28	12	17	11	18
ENSG00000244274	DBNDD2	38	97	57	38	109	89	155
ENSG00000244405	ETV5	3018	5233	3098	3113	4357	4269	5263
ENSG00000244414	CFHR1	2	0	2	0	2	1	2
ENSG00000244462	RBM12	2722	4523	2837	2787	3862	3923	5409
ENSG00000244476	ERVFRD-1	0	2	1	0	0	2	1
ENSG00000244482	LILRA6	6	3	0	3	0	4	2
ENSG00000244486	SCARF2	528	914	526	523	585	578	620
ENSG00000244509	APOBEC3C	1268	2261	1498	1368	1894	1813	2261
ENSG00000244588	RAD21L1	0	0	0	0	0	0	1
ENSG00000244617	ASPRV1	10	13	0	0	8	0	0
ENSG00000244623	OR2AE1	0	0	0	0	0	0	1
ENSG00000244687	UBE2V1	5283	9235	5599	5502	6891	7006	8275
ENSG00000244694	PTCHD4	264	384	246	267	279	263	311
ENSG00000244731	C4A	24	60	17	28	21	26	42
ENSG00000244754	N4BP2L2	1146	1652	1004	978	1119	1097	1306
ENSG00000245680	ZNF585B	88	153	74	63	81	57	103
ENSG00000245848	CEBPA	48	118	75	71	100	90	104
ENSG00000246705	H2AJ	159	284	190	157	169	164	194
ENSG00000246922	UBAP1L	5	6	7	9	14	9	4
ENSG00000247077	PGAM5	2109	3650	2428	2272	3163	3015	3954
ENSG00000247315	ZCCHC3	1050	1675	1042	957	1476	1087	1759
ENSG00000247595	SPTY2D1OS	9	10	6	8	14	4	13
ENSG00000247596	TWF2	3327	5871	3866	3739	5444	5239	6817
ENSG00000247626	MARS2	400	606	411	403	621	662	885
ENSG00000247746	USP51	0	1	0	0	0	0	0
ENSG00000248098	BCKDHA	2106	3897	2160	2161	2910	2982	3287
ENSG00000248109	MARCOL	0	0	0	0	0	0	1
ENSG00000248144	ADH1C	0	0	0	1	0	0	1
ENSG00000248167	TRIM39-RPP21	2	0	4	0	0	2	0
ENSG00000248235	NA	2	9	1	6	6	4	9
ENSG00000248333	CDK11B	2325	3948	2523	2391	2778	2197	2990
ENSG00000248383	PCDHAC1	34	60	40	28	55	55	84
ENSG00000248405	PRR5-ARHGAP8	6	5	0	2	0	2	5
ENSG00000248483	POU5F2	8	13	5	6	8	9	8
ENSG00000248485	PCP4L1	5	5	0	2	7	4	4
ENSG00000248487	ABHD14A	223	387	254	264	384	359	452
ENSG00000248592	STIMATE-MUSTN1	174	317	196	171	284	249	378
ENSG00000248643	RBM14-RBM4	57	31	52	43	33	47	72
ENSG00000248672	LY75-CD302	0	0	0	0	0	1	0
ENSG00000248712	CCDC153	5	9	3	0	9	0	5
ENSG00000248713	C4orf54	0	5	0	0	6	2	1
ENSG00000248746	ACTN3	12	14	3	5	7	12	8
ENSG00000248751	NA	0	0	0	5	2	0	0
ENSG00000248767	FOXL3	0	1	0	1	1	1	0
ENSG00000248771	SMIM31	5	9	4	7	7	9	13
ENSG00000248871	TNFSF12-TNFSF13	3	0	7	0	0	9	2
ENSG00000248905	FMN1	1580	2653	1383	1474	1801	1751	2086
ENSG00000248919	ATP5MF-PTCD1	213	473	315	286	408	403	574
ENSG00000248993	NA	40	41	38	27	27	44	30
ENSG00000249115	HAUS5	673	992	658	599	993	876	1210
ENSG00000249141	NA	0	0	2	0	0	0	0
ENSG00000249158	PCDHA11	73	112	61	75	111	111	165
ENSG00000249209	NA	19	26	17	20	17	34	30
ENSG00000249222	ATP5MGL	0	1	0	0	0	1	0
ENSG00000249240	NA	8	0	19	27	5	9	0
ENSG00000249242	TMEM150C	47	63	39	29	46	33	31
ENSG00000249319	NA	3	2	1	6	2	1	9
ENSG00000249437	NAIP	60	86	41	37	47	39	65
ENSG00000249471	ZNF324B	361	558	326	333	462	409	559
ENSG00000249481	SPATS1	0	0	0	0	1	0	3
ENSG00000249590	NA	4	0	0	0	0	0	0
ENSG00000249624	NA	3	0	0	0	0	0	0
ENSG00000249693	THEGL	9	16	9	12	15	12	19
ENSG00000249709	ZNF564	252	476	259	233	333	311	371
ENSG00000249751	ECSCR	3	7	6	0	0	2	0
ENSG00000249773	NA	10	12	14	9	11	19	10
ENSG00000249853	HS3ST5	2	2	2	1	0	1	2
ENSG00000249884	RNF103-CHMP3	15	6	5	2	8	13	9
ENSG00000249915	PDCD6	2495	4293	2551	2411	3466	3349	4128
ENSG00000249931	GOLGA8K	8	10	10	4	11	4	0
ENSG00000249961	TERB1	14	23	8	13	11	16	15
ENSG00000249992	TMEM158	1593	2972	1754	1778	1759	1746	2006
ENSG00000250021	ARPIN-AP3S2	640	914	572	588	800	729	943
ENSG00000250067	YJEFN3	20	28	22	18	25	16	26
ENSG00000250120	PCDHA10	409	572	377	326	459	414	468
ENSG00000250151	ARPC4-TTLL3	2	16	10	13	9	12	11
ENSG00000250254	PTTG2	2	0	1	0	0	0	0
ENSG00000250264	NA	319	718	431	434	594	458	727
ENSG00000250305	TRMT9B	8	21	9	5	13	1	16
ENSG00000250312	ZNF718	142	214	116	127	181	134	209
ENSG00000250317	SMIM20	917	1623	1001	906	1130	1112	1297
ENSG00000250349	NA	5	12	3	0	4	2	8
ENSG00000250366	TUNAR	0	3	0	2	2	0	3
ENSG00000250374	TRIM75	0	1	0	0	1	0	0
ENSG00000250423	KIAA1210	1	2	0	0	1	0	2
ENSG00000250424	NA	8	1	4	0	3	4	9
ENSG00000250479	CHCHD10	557	930	589	504	713	732	869
ENSG00000250506	CDK3	99	165	88	114	82	83	104
ENSG00000250510	GPR162	22	21	26	10	15	25	22
ENSG00000250565	ATP6V1E2	191	288	195	170	213	200	234
ENSG00000250571	GLI4	430	703	411	399	607	529	640
ENSG00000250644	NA	480	867	455	476	462	493	618
ENSG00000250673	REELD1	1	3	1	1	0	0	0
ENSG00000250709	CCDC169-SOHLH2	0	0	0	0	2	0	0
ENSG00000250722	SELENOP	15	22	3	6	8	11	19
ENSG00000250803	NA	0	0	0	1	0	0	0
ENSG00000251154	PTTG1IP2	0	0	2	0	1	0	0
ENSG00000251192	ZNF674	71	121	73	70	111	97	82
ENSG00000251201	TMED7-TICAM2	269	432	215	257	326	353	396
ENSG00000251246	NA	2	3	0	5	0	0	0
ENSG00000251247	ZNF345	33	27	22	28	48	38	45
ENSG00000251258	RFPL4B	1	0	1	0	0	1	0
ENSG00000251287	ALG1L2	7	25	6	11	20	15	12
ENSG00000251322	SHANK3	349	518	298	320	514	458	562
ENSG00000251349	MSANTD3-TMEFF1	137	266	129	121	173	178	194
ENSG00000251357	NA	3	1	0	1	1	0	0
ENSG00000251369	ZNF550	215	344	167	182	231	238	280
ENSG00000251493	FOXD1	624	1221	798	822	951	969	1220
ENSG00000251503	CENPS-CORT	18	29	14	28	37	36	33
ENSG00000251537	NA	12	19	13	9	16	22	8
ENSG00000251569	NA	0	0	3	6	0	15	5
ENSG00000251655	PRB1	4	8	0	0	9	6	17
ENSG00000251664	PCDHA12	55	41	23	38	12	57	78
ENSG00000251692	PTX4	0	1	0	1	1	4	0
ENSG00000253148	RGS21	0	0	0	0	2	0	0
ENSG00000253159	PCDHGA12	153	193	164	164	175	254	227
ENSG00000253250	C8orf88	187	326	200	191	230	259	296
ENSG00000253251	SHLD3	82	96	60	64	72	84	113
ENSG00000253276	CCDC71L	1090	1781	1072	1034	1184	1119	1458
ENSG00000253293	HOXA10	398	661	375	388	602	601	681
ENSG00000253304	TMEM200B	107	197	135	144	222	193	286
ENSG00000253305	PCDHGB6	83	110	56	66	70	59	82
ENSG00000253309	SERPINE3	2	2	2	2	1	1	6
ENSG00000253313	C1orf210	8	9	8	7	10	9	6
ENSG00000253352	TUG1	1793	2169	1324	1341	1843	1615	2309
ENSG00000253368	TRNP1	917	1577	1130	1028	1409	1015	1509
ENSG00000253485	PCDHGA5	51	100	40	57	60	44	53
ENSG00000253537	PCDHGA7	238	481	266	282	383	361	416
ENSG00000253598	SLC10A5	2	2	1	1	1	3	1
ENSG00000253626	EIF5AL1	35	25	31	20	33	50	36
ENSG00000253710	ALG11	1197	1517	930	887	1263	1265	1532
