ensembl	symbol	IPC-DMSO-A	IPC-DMSO-B	IPC-DMSO-C	IPC-DMSO-D	IPC-GiB-A	IPC-GiB-B	IPC-GiB-C
ENSG00000188993	LRRC66	0	8	1	1	3	4	6
ENSG00000188994	ZNF292	1225	1651	1077	1491	1058	1155	1023
ENSG00000188996	HUS1B	18	32	14	20	9	18	10
ENSG00000188997	KCTD21	417	566	319	491	334	338	364
ENSG00000189001	SBSN	0	1	0	0	1	1	1
ENSG00000189007	ADAT2	544	726	404	555	389	426	503
ENSG00000189030	VHLL	0	2	0	0	0	0	0
ENSG00000189042	ZNF567	320	476	271	363	273	261	283
ENSG00000189043	NDUFA4	5932	8053	5008	6970	4505	4994	5505
ENSG00000189045	ANKDD1B	3	2	0	0	1	2	0
ENSG00000189046	ALKBH2	585	794	478	635	422	432	546
ENSG00000189050	RNFT1	716	831	594	756	488	533	615
ENSG00000189051	RNF222	4	4	10	7	7	4	2
ENSG00000189052	CGB5	0	1	0	0	0	0	0
ENSG00000189056	RELN	0	6	0	0	0	0	0
ENSG00000189057	FAM111B	981	1481	804	1127	888	957	1022
ENSG00000189058	APOD	917	1206	694	979	619	691	681
ENSG00000189060	H1-0	6979	9725	5897	8482	5224	5933	6146
ENSG00000189064	GAGE2A	3	8	3	3	2	0	1
ENSG00000189067	LITAF	5594	7711	4738	6782	4552	4754	4986
ENSG00000189077	TMEM120A	1317	1636	979	1464	888	971	1039
ENSG00000189079	ARID2	856	1301	777	1025	786	810	821
ENSG00000189091	SF3B3	9001	13127	7148	10226	7218	8065	8405
ENSG00000189099	PRSS48	0	0	0	1	0	0	0
ENSG00000189114	BLOC1S3	879	1208	702	1033	708	792	744
ENSG00000189120	SP6	1	0	2	3	2	2	0
ENSG00000189127	ANKRD34B	5	13	3	6	6	0	6
ENSG00000189129	PLAC9	7	13	10	11	9	11	10
ENSG00000189134	NKAPL	0	1	0	0	0	0	0
ENSG00000189139	FSCB	3	1	0	1	0	2	1
ENSG00000189143	CLDN4	8	7	8	6	3	3	5
ENSG00000189144	ZNF573	107	86	57	78	55	43	72
ENSG00000189152	GRAPL	1	0	0	0	0	0	0
ENSG00000189157	FAM47E	29	41	30	34	28	16	17
ENSG00000189159	JPT1	3402	4320	2557	3606	2378	2594	2856
ENSG00000189164	ZNF527	213	383	207	310	229	248	146
ENSG00000189167	ZAR1L	0	0	0	0	1	1	1
ENSG00000189171	S100A13	1464	1982	1234	1651	996	1096	1268
ENSG00000189180	ZNF33A	915	1287	753	978	743	802	907
ENSG00000189184	PCDH18	14	31	30	44	26	22	23
ENSG00000189190	ZNF600	279	364	243	356	229	236	290
ENSG00000189195	BTBD8	69	97	34	124	45	106	57
ENSG00000189221	MAOA	492	700	458	599	376	397	483
ENSG00000189227	C15orf61	261	347	201	283	185	218	205
ENSG00000189233	NUGGC	15	17	11	17	10	8	15
ENSG00000189241	TSPYL1	2521	3648	2028	2906	2021	2258	2383
ENSG00000189266	PNRC2	3483	4794	2748	3807	2722	2990	3226
ENSG00000189269	DRICH1	1	0	1	4	1	2	2
ENSG00000189283	FHIT	74	102	63	90	51	67	52
ENSG00000189292	ALKAL2	1	1	0	0	2	1	0
ENSG00000189298	ZKSCAN3	217	350	211	253	197	201	215
ENSG00000189306	RRP7A	3219	4306	2416	3308	2213	2570	2885
ENSG00000189308	LIN54	990	1202	844	1185	825	912	842
ENSG00000189319	FAM53B	4312	5897	3349	4904	3312	3509	3840
ENSG00000189320	FAM180A	32	26	23	34	14	30	24
ENSG00000189325	BNIP5	0	0	1	0	0	0	0
ENSG00000189334	S100A14	3	2	1	1	0	0	0
ENSG00000189337	KAZN	774	1014	598	956	569	591	617
ENSG00000189339	SLC35E2B	4306	5925	3596	5207	3360	3686	3790
ENSG00000189350	TOGARAM2	12	12	1	15	9	5	8
ENSG00000189357	SPATA31D4	0	0	0	0	2	0	0
ENSG00000189362	NEMP2	665	918	531	735	543	544	559
ENSG00000189367	KIAA0408	48	147	80	121	86	70	53
ENSG00000189369	GSPT2	403	536	309	404	333	373	432
ENSG00000189376	C8orf76	583	977	481	708	481	528	651
ENSG00000189377	CXCL17	0	4	2	0	0	0	0
ENSG00000189401	OTUD6A	5	8	5	4	3	3	5
ENSG00000189403	HMGB1	26825	33971	20389	29743	19988	21624	23358
ENSG00000189409	MMP23B	7	10	1	7	5	10	1
ENSG00000189410	SH2D5	137	156	106	119	99	101	98
ENSG00000189420	ZFP92	36	49	33	50	48	48	23
ENSG00000189431	RASSF10	4	16	8	6	7	5	7
ENSG00000196072	BLOC1S2	1600	2129	1176	1611	1122	1112	1292
ENSG00000196074	SYCP2	757	1005	612	933	617	677	637
ENSG00000196081	ZNF724	233	340	189	293	170	188	205
ENSG00000196083	IL1RAP	3981	5607	3314	4778	3089	3333	3495
ENSG00000196091	MYBPC1	4	5	2	3	2	4	0
ENSG00000196092	PAX5	1	0	0	0	1	0	0
ENSG00000196109	ZNF676	1	2	3	3	0	0	4
ENSG00000196110	ZNF699	180	216	160	219	151	171	164
ENSG00000196116	TDRD7	5098	7093	4208	5989	4264	4493	4834
ENSG00000196118	CFAP119	41	32	14	27	14	28	22
ENSG00000196119	OR8A1	20	22	12	21	19	18	18
ENSG00000196123	KIAA0895L	574	855	511	690	474	497	525
ENSG00000196126	HLA-DRB1	13297	17179	9855	13894	8453	9633	10752
ENSG00000196131	VN1R2	1	1	1	0	0	0	0
ENSG00000196132	MYT1	3	6	0	1	2	1	0
ENSG00000196136	SERPINA3	0	0	2	1	2	1	1
ENSG00000196139	AKR1C3	7	12	8	5	0	15	5
ENSG00000196141	SPATS2L	3994	5192	3137	4578	3042	3271	3584
ENSG00000196150	ZNF250	188	249	108	218	118	132	170
ENSG00000196151	WDSUB1	719	997	569	834	549	591	610
ENSG00000196152	ZNF79	159	177	120	161	120	135	123
ENSG00000196154	S100A4	15	21	17	14	9	11	21
ENSG00000196155	PLEKHG4	3227	4275	2459	3685	2427	2693	2885
ENSG00000196159	FAT4	15	9	8	16	8	14	9
ENSG00000196172	ZNF681	171	228	128	173	113	140	157
ENSG00000196177	ACADSB	1334	1997	1153	1692	1073	1165	1206
ENSG00000196182	STK40	2069	2753	1695	2570	1540	1716	1730
ENSG00000196184	OR10J1	0	1	0	1	1	4	2
ENSG00000196187	TMEM63A	2083	2869	1673	2494	1589	1764	1793
ENSG00000196188	CTSE	15	19	10	13	9	5	4
ENSG00000196189	SEMA4A	0	1	0	0	0	0	0
ENSG00000196199	MPHOSPH8	2706	3397	2069	2880	1871	2234	2338
ENSG00000196208	GREB1	3167	4375	2628	3739	2623	2793	2925
ENSG00000196209	SIRPB2	4	1	0	0	1	1	3
ENSG00000196214	ZNF766	400	530	343	506	338	365	346
ENSG00000196218	RYR1	10	6	6	0	6	2	4
ENSG00000196220	SRGAP3	4	9	9	10	10	4	4
ENSG00000196227	FAM217B	1478	1960	1123	1698	1131	1270	1338
ENSG00000196230	TUBB	103945	145273	83261	123098	82862	87945	92484
ENSG00000196233	LCOR	1524	2179	1269	1830	1166	1299	1405
ENSG00000196235	SUPT5H	8549	11743	6654	9663	6588	7261	7533
ENSG00000196236	XPNPEP3	625	751	438	722	493	489	523
ENSG00000196247	ZNF107	330	512	265	312	246	287	316
ENSG00000196262	PPIA	39908	46058	31481	42198	27312	30712	35385
ENSG00000196263	ZNF471	159	213	122	183	132	131	154
ENSG00000196267	ZNF836	141	181	135	185	124	117	139
ENSG00000196268	ZNF493	136	204	100	175	122	122	142
ENSG00000196275	GTF2IRD2	88	134	74	75	91	62	98
ENSG00000196284	SUPT3H	118	131	63	116	84	74	80
ENSG00000196290	NIF3L1	1003	1418	766	1177	837	850	961
ENSG00000196296	ATP2A1	59	85	52	52	48	43	53
ENSG00000196305	IARS1	9435	12616	7662	11083	7401	8540	9034
ENSG00000196313	POM121	7827	10826	6189	9217	6334	6667	6725
ENSG00000196323	ZBTB44	953	1311	695	960	701	790	861
ENSG00000196329	GIMAP5	0	1	0	0	0	0	0
ENSG00000196335	STK31	1	0	0	0	0	0	0
ENSG00000196337	CGB7	22	28	19	27	15	13	22
ENSG00000196338	NLGN3	15	3	12	8	10	4	5
ENSG00000196345	ZKSCAN7	44	53	27	42	30	36	28
ENSG00000196350	ZNF729	0	0	1	0	0	0	0
ENSG00000196352	CD55	1106	1480	943	1264	844	948	952
ENSG00000196357	ZNF565	63	95	67	81	52	57	47
ENSG00000196358	NTNG2	10	22	12	11	11	18	15
ENSG00000196361	ELAVL3	6	9	6	17	9	14	8
ENSG00000196363	WDR5	2476	2985	1736	2472	1592	1865	2045
ENSG00000196365	LONP1	7215	9359	5511	7946	5370	6036	6182
ENSG00000196367	TRRAP	2897	4333	2558	3507	2576	2702	2814
ENSG00000196368	NUDT11	402	508	342	468	290	356	363
ENSG00000196369	SRGAP2B	2774	3368	2236	3260	2049	2233	2279
ENSG00000196371	FUT4	355	458	304	430	257	318	287
ENSG00000196372	ASB13	1306	1719	1045	1587	994	1100	1200
ENSG00000196376	SLC35F1	415	547	341	496	306	339	351
ENSG00000196378	ZNF34	141	174	100	168	96	115	122
ENSG00000196387	ZNF140	243	324	183	222	195	158	165
ENSG00000196388	INCA1	19	26	15	12	18	14	18
ENSG00000196391	ZNF774	68	92	85	89	66	59	67
ENSG00000196396	PTPN1	4246	5906	3321	4842	3400	3699	3903
ENSG00000196405	EVL	259	379	231	351	207	245	228
ENSG00000196407	THEM5	2	0	0	1	2	2	2
ENSG00000196408	NOXO1	3	2	0	2	1	0	0
ENSG00000196411	EPHB4	3213	4025	2405	3680	2358	2476	2556
ENSG00000196415	PRTN3	0	0	0	1	0	0	0
ENSG00000196417	ZNF765	507	700	417	485	408	408	452
ENSG00000196418	ZNF124	216	293	174	232	177	151	182
ENSG00000196419	XRCC6	19491	26666	15192	21698	14910	15933	17635
ENSG00000196420	S100A5	0	0	1	1	0	0	1
ENSG00000196421	C20orf204	11	3	3	0	0	0	1
ENSG00000196422	PPP1R26	938	1200	798	1111	741	755	841
ENSG00000196427	NBPF4	168	184	117	177	123	153	161
ENSG00000196428	TSC22D2	431	657	418	559	407	406	444
ENSG00000196436	NPIPB15	626	748	463	655	409	424	455
ENSG00000196437	ZNF569	463	640	395	532	332	392	365
ENSG00000196440	ARMCX4	723	1026	575	717	524	557	627
ENSG00000196449	YRDC	2139	2856	1670	2416	1600	1875	2031
ENSG00000196453	ZNF777	740	1041	581	831	563	561	676
ENSG00000196455	PIK3R4	2050	3119	1818	2646	1908	1996	2050
ENSG00000196456	ZNF775	368	453	320	418	253	291	318
ENSG00000196458	ZNF605	504	746	469	693	413	521	565
ENSG00000196459	TRAPPC2	420	567	346	522	281	357	385
ENSG00000196465	MYL6B	619	933	585	745	442	569	640
ENSG00000196466	ZNF799	29	25	15	37	19	22	18
ENSG00000196470	SIAH1	1103	1325	808	1204	756	827	851
ENSG00000196476	C20orf96	421	513	332	492	325	324	289
ENSG00000196482	ESRRG	4	13	0	6	3	3	6
ENSG00000196497	IPO4	2765	3912	2391	3295	2277	2476	2650
ENSG00000196498	NCOR2	10850	15296	9250	13601	9301	10096	9520
ENSG00000196502	SULT1A1	2	0	1	1	0	1	0
ENSG00000196503	ARL9	142	187	106	172	133	111	109
ENSG00000196504	PRPF40A	6088	7804	5032	7217	5092	5394	5536
ENSG00000196505	GDAP2	1728	2282	1426	2041	1238	1350	1568
ENSG00000196507	TCEAL3	1234	1604	1007	1546	853	958	1010
ENSG00000196510	ANAPC7	2341	3219	1778	2530	1850	1910	2216
ENSG00000196511	TPK1	41	57	26	54	33	37	30
ENSG00000196517	SLC6A9	451	557	368	511	337	373	402
ENSG00000196526	AFAP1	1733	2424	1416	2135	1430	1478	1402
ENSG00000196531	NACA	13277	16796	10180	14296	9247	10168	11631
ENSG00000196535	MYO18A	1966	2850	1673	2774	1974	2089	1746
ENSG00000196544	BORCS6	287	374	205	314	207	191	260
ENSG00000196547	MAN2A2	1495	2474	1195	2024	1477	1441	1493
ENSG00000196549	MME	359	549	345	445	323	352	386
ENSG00000196550	FAM72A	459	530	398	505	315	316	341
ENSG00000196557	CACNA1H	7	24	22	12	20	7	17
ENSG00000196562	SULF2	0	1	0	0	0	0	2
ENSG00000196565	HBG2	4	10	4	6	9	3	7
ENSG00000196569	LAMA2	662	952	529	822	546	576	629
ENSG00000196576	PLXNB2	2189	2891	2027	2777	1795	1855	1781
ENSG00000196581	AJAP1	0	0	1	0	0	0	0
ENSG00000196584	XRCC2	1400	1799	1106	1623	1113	1184	1293
ENSG00000196586	MYO6	1172	1523	1106	1458	963	1182	1176
ENSG00000196588	MRTFA	1209	1664	991	1482	960	1008	1027
ENSG00000196589	MBD3L2B	0	0	0	2	0	0	0
ENSG00000196591	HDAC2	5860	7552	4600	6588	4527	4994	5204
ENSG00000196597	ZNF782	144	162	110	142	120	160	164
ENSG00000196600	SLC22A25	6	10	10	10	8	7	5
ENSG00000196605	ZNF846	103	108	95	131	95	93	90
ENSG00000196611	MMP1	30181	40666	21440	31034	20400	21512	25294
ENSG00000196616	ADH1B	0	0	0	1	0	0	0
ENSG00000196620	UGT2B15	1	2	2	3	2	3	4
ENSG00000196632	WNK3	267	370	195	292	222	216	299
ENSG00000196636	SDHAF3	998	1317	771	1078	730	768	876
ENSG00000196639	HRH1	3	5	3	2	3	1	3
ENSG00000196642	RABL6	9152	11322	7253	10527	6604	7329	7761
ENSG00000196646	ZNF136	188	287	164	198	149	169	186
ENSG00000196652	ZKSCAN5	769	971	595	749	521	589	622
ENSG00000196653	ZNF502	37	22	12	29	18	24	22
ENSG00000196655	TRAPPC4	1010	1214	745	976	698	765	859
ENSG00000196659	TTC30B	187	279	174	225	147	175	198
ENSG00000196660	SLC30A10	16	27	15	20	8	20	24
ENSG00000196663	TECPR2	769	1064	670	965	642	672	705
ENSG00000196664	TLR7	6	17	15	13	7	9	17
ENSG00000196666	FAM180B	37	48	33	36	26	24	23
ENSG00000196670	ZFP62	276	386	228	335	250	252	272
ENSG00000196678	ERI2	629	743	392	680	445	469	532
ENSG00000196683	TOMM7	3891	5143	3107	4282	2649	3174	3605
ENSG00000196684	HSH2D	0	1	0	2	0	0	0
ENSG00000196689	TRPV1	193	186	102	144	104	105	152
ENSG00000196693	ZNF33B	862	1244	659	1052	656	676	697
ENSG00000196700	ZNF512B	1910	2492	1440	2036	1368	1461	1636
ENSG00000196704	AMZ2	3458	4760	2794	4056	2627	2829	3091
ENSG00000196705	ZNF431	853	1115	675	885	625	651	702
ENSG00000196712	NF1	2057	2988	1927	2723	1924	1972	1934
ENSG00000196715	VKORC1L1	3829	5180	3090	4250	2952	3186	3331
ENSG00000196724	ZNF418	207	260	140	209	156	167	214
ENSG00000196730	DAPK1	2320	3026	1793	2635	1647	1791	1904
ENSG00000196735	HLA-DQA1	263	386	203	285	187	215	208
ENSG00000196739	COL27A1	1745	2247	1331	1831	1283	1294	1449
ENSG00000196743	GM2A	2417	3323	2075	2876	2032	2028	2229
ENSG00000196747	H2AC13	12	5	9	11	5	6	7
ENSG00000196748	CLPSL2	0	0	2	0	3	0	0
ENSG00000196754	S100A2	17	20	11	14	8	15	15
ENSG00000196757	ZNF700	508	580	363	505	348	358	397
ENSG00000196767	POU3F4	1	0	0	0	0	0	0
ENSG00000196776	CD47	2501	3355	1953	2765	1895	2113	2176
ENSG00000196778	OR52K1	2	1	3	3	3	3	3
ENSG00000196781	TLE1	1115	1539	971	1441	792	995	1046
ENSG00000196782	MAML3	609	890	516	709	445	508	500
ENSG00000196787	H2AC11	3	4	4	6	2	4	3
ENSG00000196792	STRN3	1459	1924	1111	1661	1048	1195	1239
ENSG00000196793	ZNF239	101	136	69	94	62	93	94
ENSG00000196812	ZSCAN16	52	79	44	58	55	40	64
ENSG00000196814	MVB12B	113	172	91	135	73	100	95
ENSG00000196821	ILRUN	5629	7670	4422	6649	4320	4790	5046
ENSG00000196826	NA	0	0	9	0	7	0	0
ENSG00000196832	OR11G2	19	5	9	13	6	7	4
ENSG00000196834	POTEI	0	0	1	1	1	0	2
ENSG00000196839	ADA	301	437	253	439	230	229	297
ENSG00000196843	ARID5A	222	292	195	288	164	164	214
ENSG00000196844	PATE2	5	6	6	5	8	7	3
ENSG00000196850	PPTC7	2002	2880	1661	2446	1645	1779	1897
ENSG00000196860	TOMM20L	0	0	0	1	2	2	2
ENSG00000196862	RGPD4	26	29	17	23	25	27	18
ENSG00000196865	NHLRC2	1566	2047	1302	1741	1293	1355	1448
ENSG00000196866	H2AC7	0	0	0	0	3	0	0
ENSG00000196867	ZFP28	548	757	492	667	420	423	499
ENSG00000196872	CRACDL	17	27	14	15	9	22	17
ENSG00000196873	CBWD3	1064	1404	827	1174	797	879	933
ENSG00000196876	SCN8A	0	4	0	4	2	3	2
ENSG00000196878	LAMB3	140	164	121	165	99	83	117
ENSG00000196890	H2BU1	33	35	27	25	17	19	17
ENSG00000196900	TEX43	1	0	0	0	0	0	0
ENSG00000196911	KPNA5	729	939	578	840	590	561	588
ENSG00000196912	ANKRD36B	275	384	272	371	224	232	290
ENSG00000196914	ARHGEF12	4148	6195	3823	5248	3627	3816	3960
ENSG00000196917	HCAR1	29	39	25	27	22	20	20
ENSG00000196923	PDLIM7	881	1215	669	1023	668	725	773
ENSG00000196924	FLNA	42096	61343	35386	52047	35508	37629	37320
ENSG00000196932	TMEM26	25	28	21	19	16	28	12
ENSG00000196935	SRGAP1	1054	1455	857	1292	869	888	959
ENSG00000196937	FAM3C	4327	6015	3443	4638	3171	3394	3850
ENSG00000196943	NOP9	2451	3420	1941	2752	1877	2091	2218
ENSG00000196946	ZNF705A	2	3	0	3	0	2	1
ENSG00000196950	SLC39A10	1664	2588	1701	2334	1794	1819	1636
ENSG00000196954	CASP4	1436	2047	1181	1771	1101	1271	1305
ENSG00000196961	AP2A1	5315	6901	4243	6001	3964	4329	4256
ENSG00000196967	ZNF585A	379	509	327	415	276	331	313
ENSG00000196968	FUT11	373	462	321	424	345	335	353
ENSG00000196972	SMIM10L2B	18	13	13	18	10	11	10
ENSG00000196975	ANXA4	2390	3155	1891	2774	1758	1886	2066
ENSG00000196976	LAGE3	1265	1677	954	1334	837	994	1148
ENSG00000196981	WDR5B	311	403	235	322	262	245	263
ENSG00000196993	NPIPB9	6	0	2	0	5	5	8
ENSG00000196998	WDR45	1102	1311	819	1113	766	788	860
ENSG00000197006	METTL9	6626	8848	5245	7233	4788	5112	5568
ENSG00000197008	ZNF138	208	222	134	237	146	161	169
ENSG00000197013	ZNF429	73	90	53	71	47	52	43
ENSG00000197016	ZNF470	303	490	283	384	288	248	297
ENSG00000197019	SERTAD1	230	275	161	205	147	164	177
ENSG00000197020	ZNF100	630	791	484	665	439	549	553
ENSG00000197021	EOLA2	714	929	501	746	452	510	590
ENSG00000197024	ZNF398	878	1232	631	944	751	824	958
ENSG00000197037	ZSCAN25	722	920	598	823	601	650	745
ENSG00000197043	ANXA6	12788	17641	10073	14699	9300	9990	10750
ENSG00000197044	ZNF441	291	413	227	376	258	251	322
ENSG00000197045	GMFB	3958	5445	3290	4694	3116	3316	3617
ENSG00000197046	SIGLEC15	0	5	0	0	0	0	0
ENSG00000197050	ZNF420	292	425	228	347	246	242	297
ENSG00000197054	ZNF763	5	5	8	6	2	7	5
ENSG00000197056	ZMYM1	625	831	420	574	452	384	451
ENSG00000197061	H4C3	17	27	14	23	17	11	18
ENSG00000197062	ZSCAN26	318	507	290	382	268	271	260
ENSG00000197063	MAFG	2745	3586	2182	3146	2076	2308	2488
ENSG00000197070	ARRDC1	360	518	300	414	297	287	324
ENSG00000197077	KIAA1671	456	609	368	554	341	430	410
ENSG00000197081	IGF2R	8271	12219	7724	10856	7992	8340	7679
ENSG00000197093	GAL3ST4	196	304	106	197	120	149	155
ENSG00000197102	DYNC1H1	2498	5164	2903	3693	3582	3730	2321
ENSG00000197106	SLC6A17	1780	2593	1455	2210	1371	1488	1584
ENSG00000197111	PCBP2	15783	21134	12537	17533	11758	12696	13163
ENSG00000197114	ZGPAT	926	1237	708	953	638	767	765
ENSG00000197119	SLC25A29	1578	1935	1242	1683	1103	1230	1240
ENSG00000197121	PGAP1	870	1164	677	774	432	674	710
ENSG00000197122	SRC	1208	1741	1055	1493	1043	1128	1137
ENSG00000197124	ZNF682	14	23	9	12	9	9	14
ENSG00000197128	ZNF772	377	473	320	412	327	321	366
ENSG00000197134	ZNF257	50	91	66	19	66	12	24
ENSG00000197136	PCNX3	3085	4100	2470	3639	2367	2716	2654
ENSG00000197140	ADAM32	0	0	0	0	0	0	2
ENSG00000197142	ACSL5	25	22	14	9	14	9	14
ENSG00000197147	LRRC8B	520	755	445	659	472	470	488
ENSG00000197150	ABCB8	1716	2462	1422	1994	1377	1524	1382
ENSG00000197153	H3C12	0	3	0	3	0	0	0
ENSG00000197157	SND1	20017	28002	16012	23110	15883	17537	18386
ENSG00000197162	ZNF785	437	615	337	498	347	379	411
ENSG00000197165	SULT1A2	26	36	20	28	14	22	18
ENSG00000197168	NEK5	16	40	18	20	13	18	14
ENSG00000197170	PSMD12	4341	5616	3267	4653	3290	3709	3967
ENSG00000197172	MAGEA6	1440	1807	1141	1598	1097	1130	1216
ENSG00000197181	PIWIL2	30	42	32	36	39	19	24
ENSG00000197183	NOL4L	108	134	86	145	91	88	97
ENSG00000197191	CYSRT1	17	13	6	8	9	1	6
ENSG00000197208	SLC22A4	14	18	8	12	4	7	6
ENSG00000197213	ZSCAN5B	0	1	0	0	0	0	0
ENSG00000197217	ENTPD4	2412	3492	2142	2969	1973	2043	2288
ENSG00000197223	C1D	988	1316	731	924	695	738	923
ENSG00000197226	TBC1D9B	4535	6291	3679	5441	3502	3986	4138
ENSG00000197238	H4C11	25	50	42	62	34	27	39
ENSG00000197245	FAM110D	32	39	21	45	26	29	27
ENSG00000197249	SERPINA1	2	1	1	1	1	1	0
ENSG00000197256	KANK2	2669	3771	2186	3150	2107	2289	2380
ENSG00000197261	C6orf141	0	1	1	0	0	0	0
ENSG00000197265	GTF2E2	1517	1893	1129	1659	1112	1181	1311
ENSG00000197275	RAD54B	696	956	564	838	630	597	690
ENSG00000197279	ZNF165	32	56	30	37	30	30	24
ENSG00000197283	SYNGAP1	885	1304	758	1030	663	730	746
ENSG00000197296	FITM2	1081	1561	932	1330	818	967	1059
ENSG00000197299	BLM	1047	1488	928	1321	904	1018	1043
ENSG00000197302	KRBOX5	326	456	287	352	272	256	267
ENSG00000197312	DDI2	3102	4248	2370	3562	2567	2721	2799
ENSG00000197321	SVIL	7327	10321	5772	8353	5215	5716	6384
ENSG00000197323	TRIM33	6231	8515	5145	7212	5095	5628	5768
ENSG00000197324	LRP10	5780	7704	4827	7246	4344	4826	4692
ENSG00000197329	PELI1	515	725	448	618	405	473	472
ENSG00000197343	ZNF655	1010	1876	885	1449	1001	1266	1237
ENSG00000197345	MRPL21	966	1203	675	949	702	745	857
ENSG00000197355	UAP1L1	4079	5318	3057	4429	2938	3274	3493
ENSG00000197360	ZNF98	0	0	0	1	0	0	0
ENSG00000197361	FBXL22	10	18	5	11	4	10	10
ENSG00000197362	ZNF786	295	393	236	324	207	223	259
ENSG00000197363	ZNF517	117	126	97	147	77	95	89
ENSG00000197372	ZNF675	305	442	261	362	248	242	274
ENSG00000197375	SLC22A5	243	353	180	301	191	203	212
ENSG00000197380	DACT3	199	276	197	269	154	159	155
ENSG00000197381	ADARB1	647	815	526	667	498	487	544
ENSG00000197385	ZNF860	17	18	6	13	8	15	12
ENSG00000197386	HTT	5813	8105	4757	7034	4665	4972	5172
ENSG00000197405	C5AR1	1	2	0	1	0	4	0
ENSG00000197406	DIO3	0	1	0	0	0	0	0
ENSG00000197408	CYP2B6	0	0	0	0	0	1	0
ENSG00000197409	H3C4	4	0	0	3	0	3	0
ENSG00000197415	VEPH1	1947	2474	1457	2135	1544	1690	1827
ENSG00000197417	SHPK	489	760	438	584	377	405	487
ENSG00000197428	OR51D1	0	0	1	0	0	0	0
ENSG00000197429	IPP	818	1224	701	960	689	732	841
ENSG00000197442	MAP3K5	315	391	260	353	256	233	283
ENSG00000197444	OGDHL	6	16	1	10	7	10	7
ENSG00000197448	GSTK1	2704	3516	2019	2899	1887	2063	2210
ENSG00000197451	HNRNPAB	13177	17913	9380	13287	9043	9938	12056
ENSG00000197454	OR2L5	0	2	0	0	0	0	0
ENSG00000197457	STMN3	902	1199	662	974	638	678	784
ENSG00000197461	PDGFA	0	1	0	2	0	0	0
ENSG00000197467	COL13A1	2	11	5	8	3	4	0
ENSG00000197471	SPN	1	0	1	0	0	0	0
ENSG00000197472	ZNF695	0	4	2	1	1	2	0
ENSG00000197479	PCDHB11	6	7	10	8	6	8	9
ENSG00000197483	ZNF628	818	1006	541	828	555	617	642
ENSG00000197496	SLC2A10	110	178	101	138	117	110	99
ENSG00000197497	ZNF665	111	126	93	121	83	82	101
ENSG00000197498	RPF2	2343	2795	1794	2597	1727	1897	2022
ENSG00000197506	SLC28A3	0	3	0	1	1	0	0
ENSG00000197530	MIB2	275	269	175	219	219	125	237
ENSG00000197532	OR6Y1	4	12	10	9	10	7	13
ENSG00000197535	MYO5A	20957	32531	19374	29039	20531	21537	21632
ENSG00000197540	GZMM	0	3	0	0	0	0	4
ENSG00000197548	ATG7	663	889	541	756	427	593	605
ENSG00000197555	SIPA1L1	514	689	427	604	377	434	413
ENSG00000197557	TTC30A	166	233	141	193	147	141	148
ENSG00000197561	ELANE	0	1	0	0	0	0	1
ENSG00000197562	RAB40C	342	486	317	383	269	260	309
ENSG00000197563	PIGN	1100	1448	980	1430	934	950	896
ENSG00000197565	COL4A6	0	0	0	1	0	0	1
ENSG00000197566	ZNF624	75	97	67	96	60	64	65
ENSG00000197576	HOXA4	8	12	8	9	1	6	8
ENSG00000197579	TOPORS	1442	2037	1114	1695	1269	1318	1454
ENSG00000197580	BCO2	27	35	23	23	16	15	22
ENSG00000197586	ENTPD6	3347	4654	2632	3789	2605	2692	3093
ENSG00000197587	DMBX1	3	2	0	1	2	2	2
ENSG00000197594	ENPP1	369	447	281	393	259	299	334
ENSG00000197599	CCDC154	33	38	16	28	16	22	22
ENSG00000197601	FAR1	2454	3360	1931	2783	1907	2039	2128
ENSG00000197603	CPLANE1	472	754	402	630	431	467	502
ENSG00000197608	ZNF841	384	508	312	450	308	354	335
ENSG00000197614	MFAP5	10	8	11	20	12	10	10
ENSG00000197619	ZNF615	185	249	182	209	112	97	118
ENSG00000197620	EOLA1	422	597	382	531	318	371	386
ENSG00000197622	CDC42SE1	3860	5404	3008	4438	2917	3092	3509
ENSG00000197632	SERPINB2	34	53	39	47	32	33	32
ENSG00000197646	PDCD1LG2	21	39	17	25	14	13	24
ENSG00000197647	ZNF433	18	34	39	36	25	6	22
ENSG00000197653	DNAH10	13	28	10	20	13	20	12
ENSG00000197694	SPTAN1	8805	12881	7510	10710	7264	7650	7654
ENSG00000197696	NMB	281	428	236	317	175	276	287
ENSG00000197702	PARVA	6135	8197	4735	6826	4615	4921	5534
ENSG00000197705	KLHL14	170	242	118	184	142	133	150
ENSG00000197706	OR6C74	100	128	61	100	71	75	87
ENSG00000197712	FAM114A1	4347	5712	3627	5335	3305	3616	3391
ENSG00000197713	RPE	3067	4386	2631	3834	2493	2630	2753
ENSG00000197714	ZNF460	67	137	98	121	92	79	97
ENSG00000197724	PHF2	944	1334	781	1146	724	833	850
ENSG00000197728	RPS26	11228	15220	8778	12175	7957	8746	9648
ENSG00000197746	PSAP	64764	87522	51705	74521	47805	51249	54769
ENSG00000197747	S100A10	6203	7823	4719	6915	4313	4496	4890
ENSG00000197748	CFAP43	21	21	22	40	23	14	33
ENSG00000197753	LHFPL5	160	157	92	138	76	108	88
ENSG00000197756	RPL37A	15031	18457	11676	15599	10175	11632	13937
