ensembl	symbol	D15-shGCN2-5BM	D15-shGCN2-5NM	D15-shGCN2-6BM	D15-shGCN2-6NM	D15-shScr-1BM	D15-shScr-1L1	D15-shScr-1R1	D15-shScr-2L1
ENSG00000213625	LEPROT	1430	1727	1778	1428	1088	877	1001	878
ENSG00000213626	LBH	119	49	33	30	115	42	21	18
ENSG00000213638	ADAT3	173	155	131	144	116	120	83	128
ENSG00000213639	PPP1CB	5445	6942	6998	6086	4448	3697	3402	4216
ENSG00000213648	SULT1A4	17	23	28	20	8	4	1	6
ENSG00000213654	GPSM3	313	462	451	512	217	148	289	236
ENSG00000213658	LAT	61	22	52	37	15	58	88	24
ENSG00000213672	NCKIPSD	763	1526	1526	1174	1016	354	733	763
ENSG00000213676	ATF6B	702	908	759	660	661	614	582	820
ENSG00000213689	TREX1	206	359	328	298	260	145	161	236
ENSG00000213694	S1PR3	38	10	11	8	19	114	5	9
ENSG00000213699	SLC35F6	624	723	895	748	550	583	417	429
ENSG00000213714	FAM209B	2	7	1	1	3	1	2	2
ENSG00000213719	CLIC1	5343	6861	7665	6803	4885	3350	3993	5120
ENSG00000213722	DDAH2	548	667	653	575	345	329	306	404
ENSG00000213741	RPS29	4940	7049	6173	6130	5946	3659	4549	5798
ENSG00000213759	UGT2B11	0	0	0	0	0	0	0	0
ENSG00000213760	ATP6V1G2	28	39	40	43	36	27	15	28
ENSG00000213762	ZNF134	516	492	552	305	332	267	178	263
ENSG00000213780	GTF2H4	272	341	309	318	250	223	200	244
ENSG00000213782	DDX47	1846	2348	2562	2017	1463	1149	1335	1535
ENSG00000213793	ZNF888	93	120	75	71	81	68	55	68
ENSG00000213799	ZNF845	111	103	141	85	90	71	80	79
ENSG00000213809	KLRK1	0	2	8	6	19	94	0	9
ENSG00000213853	EMP2	865	1098	1068	1011	885	738	882	748
ENSG00000213859	KCTD11	377	1016	774	691	884	295	547	637
ENSG00000213886	UBD	0	3	5	0	2	6	0	1
ENSG00000213889	PPM1N	22	24	21	26	27	21	28	32
ENSG00000213892	CEACAM16	0	0	0	0	0	0	0	0
ENSG00000213901	SLC23A3	9	3	4	0	3	1	4	3
ENSG00000213903	LTB4R	425	348	318	286	224	346	468	189
ENSG00000213906	LTB4R2	145	148	153	78	82	79	95	62
ENSG00000213918	DNASE1	132	189	127	132	112	114	135	111
ENSG00000213920	MDP1	151	193	168	179	140	117	77	140
ENSG00000213923	CSNK1E	3209	4503	4825	3697	3055	2286	3792	2648
ENSG00000213927	CCL27	0	0	0	0	0	0	4	0
ENSG00000213928	IRF9	329	458	353	231	252	276	145	277
ENSG00000213930	GALT	172	208	227	185	160	151	84	176
ENSG00000213931	HBE1	509	742	886	586	680	115	113	251
ENSG00000213934	HBG1	0	0	0	0	0	0	0	0
ENSG00000213937	CLDN9	0	2	1	2	3	6	5	0
ENSG00000213949	ITGA1	122	113	70	52	203	271	165	288
ENSG00000213965	NUDT19	763	660	730	491	504	461	341	495
ENSG00000213967	ZNF726	136	134	124	116	123	94	110	107
ENSG00000213973	ZNF99	0	1	1	2	2	3	4	0
ENSG00000213977	TAX1BP3	1444	1748	1876	1629	1015	735	1269	944
ENSG00000213983	AP1G2	230	300	298	223	146	216	134	173
ENSG00000213988	ZNF90	84	68	60	76	77	32	62	47
ENSG00000213995	NAXD	833	852	1087	763	743	876	850	750
ENSG00000213996	TM6SF2	1	0	2	3	0	0	0	3
ENSG00000213999	MEF2B	49	60	83	51	108	33	36	50
ENSG00000214013	GANC	321	321	359	282	239	192	185	178
ENSG00000214021	TTLL3	330	440	354	290	286	332	354	248
ENSG00000214022	REPIN1	3142	4212	4647	3592	2340	1506	2536	1971
ENSG00000214026	MRPL23	998	1323	1308	1341	1080	763	914	1121
ENSG00000214029	ZNF891	188	233	200	176	165	169	235	121
ENSG00000214046	SMIM7	914	865	958	897	914	745	472	846
ENSG00000214050	FBXO16	31	26	33	23	29	14	21	18
ENSG00000214063	TSPAN4	881	1279	1325	1351	830	613	1138	640
ENSG00000214078	CPNE1	1309	1953	1788	1458	1257	695	894	1095
ENSG00000214087	ARL16	328	450	497	392	385	270	285	320
ENSG00000214097	SMCO1	0	2	0	2	0	1	2	1
ENSG00000214102	WEE2	0	0	1	0	0	0	0	0
ENSG00000214113	LYRM4	295	348	336	306	272	242	274	379
ENSG00000214114	MYCBP	858	883	936	810	637	640	566	694
ENSG00000214128	TMEM213	2	9	5	6	5	4	14	4
ENSG00000214160	ALG3	837	866	934	776	525	433	459	636
ENSG00000214193	SH3D21	370	860	788	516	598	259	597	445
ENSG00000214194	SMIM30	942	959	931	953	820	664	657	763
ENSG00000214212	C19orf38	1	2	2	1	3	6	1	4
ENSG00000214216	IQCJ	0	2	0	0	0	4	0	0
ENSG00000214226	C17orf67	29	25	37	24	33	12	39	28
ENSG00000214253	FIS1	1899	2250	2401	2046	1645	1432	1260	2093
ENSG00000214274	ANG	18	61	27	30	58	18	27	34
ENSG00000214279	SCART1	86	57	55	66	40	76	64	54
ENSG00000214285	NPS	0	0	0	0	0	0	0	0
ENSG00000214300	SPDYE3	2	3	2	0	3	3	7	1
ENSG00000214309	MBLAC1	98	108	108	103	88	55	72	70
ENSG00000214336	FOXI3	0	5	3	0	0	1	4	2
ENSG00000214338	SOGA3	14	12	7	0	13	7	3	11
ENSG00000214357	NEURL1B	11	9	14	6	11	17	1	6
ENSG00000214360	EFCAB9	0	0	1	0	1	1	0	0
ENSG00000214367	HAUS3	255	242	215	248	187	158	172	184
ENSG00000214376	VSTM5	1	2	0	0	0	0	0	0
ENSG00000214413	BBIP1	351	415	421	349	313	314	241	370
ENSG00000214414	TRIM77	0	0	0	0	0	1	0	0
ENSG00000214435	AS3MT	0	0	0	0	0	25	10	0
ENSG00000214447	FAM187A	0	0	0	0	166	156	0	0
ENSG00000214456	PLIN5	5	1	2	0	2	5	1	1
ENSG00000214491	SEC14L6	0	0	0	0	0	0	1	0
ENSG00000214510	SPINK13	5	3	0	1	0	0	2	0
ENSG00000214513	NOTO	0	1	0	0	0	0	3	0
ENSG00000214517	PPME1	2616	3927	4927	3663	2537	809	1380	1656
ENSG00000214530	STARD10	237	337	344	308	192	170	181	212
ENSG00000214558	NA	24	26	15	14	17	15	10	10
ENSG00000214562	NUTM2D	82	70	78	50	27	49	39	28
ENSG00000214575	CPEB1	42	63	33	51	37	69	22	75
ENSG00000214595	EML6	95	110	109	83	58	45	48	67
ENSG00000214652	ZNF727	16	18	29	16	40	8	11	9
ENSG00000214654	B3GALT9	239	271	360	269	229	76	251	142
ENSG00000214655	ZSWIM8	1166	1137	1262	870	742	608	637	666
ENSG00000214681	IQCF5	0	1	2	2	1	0	5	0
ENSG00000214686	IQCF6	0	0	0	0	0	0	0	0
ENSG00000214688	C10orf105	0	2	0	0	0	0	0	0
ENSG00000214694	ARHGEF33	0	2	0	1	3	3	0	2
ENSG00000214700	C12orf71	1	1	0	0	2	2	2	4
ENSG00000214706	IFRD2	2386	2578	2936	2603	1814	986	1671	1807
ENSG00000214711	CAPN14	0	18	13	0	0	18	12	4
ENSG00000214717	ZBED1	597	629	632	527	421	312	396	487
ENSG00000214736	TOMM6	2641	2781	2777	2691	1988	1767	1979	2243
ENSG00000214753	HNRNPUL2	4932	5653	5807	5289	3870	3025	3194	3905
ENSG00000214756	CSKMT	49	99	55	54	52	21	38	59
ENSG00000214787	MS4A4E	88	122	124	105	112	103	158	73
ENSG00000214814	FER1L6	3	5	6	3	4	0	1	0
ENSG00000214827	MTCP1	62	76	70	58	44	47	33	61
ENSG00000214842	RAD51AP2	4	1	1	3	2	2	5	0
ENSG00000214860	EVPLL	0	0	0	0	0	0	0	0
ENSG00000214866	DCDC2C	2	0	1	1	0	0	1	0
ENSG00000214872	SMTNL1	1	4	5	2	1	2	2	1
ENSG00000214897	PNMA6E	0	0	0	0	0	0	0	0
ENSG00000214929	SPATA31D1	0	0	0	0	1	0	0	0
ENSG00000214940	NPIPA8	8	0	2	0	0	7	5	0
ENSG00000214941	ZSWIM7	223	246	189	194	185	187	169	195
ENSG00000214944	ARHGEF28	420	958	966	721	677	176	928	241
ENSG00000214946	TBC1D26	0	5	1	0	0	0	0	0
ENSG00000214954	LRRC69	18	17	22	14	20	17	15	16
ENSG00000214960	CRPPA	77	62	77	67	52	45	43	50
ENSG00000214967	NPIPA7	46	60	13	62	19	35	46	41
ENSG00000214978	GSG1L2	0	0	0	0	1	0	2	0
ENSG00000215009	ACSM4	0	1	0	1	0	0	3	1
ENSG00000215012	RTL10	385	425	510	401	326	163	269	180
ENSG00000215018	COL28A1	5	2	0	1	3	3	0	3
ENSG00000215021	PHB2	8198	9959	10749	9604	5939	4607	5257	6614
ENSG00000215041	NEURL4	616	652	688	526	500	321	426	419
ENSG00000215045	GRID2IP	0	2	0	0	2	0	0	3
ENSG00000215113	CXorf49B	0	0	0	0	0	0	0	0
ENSG00000215114	UBXN2B	635	718	711	550	407	370	277	468
ENSG00000215126	CBWD6	21	54	40	28	18	44	34	51
ENSG00000215131	C16orf90	0	0	0	0	1	0	0	0
ENSG00000215148	PRSS41	0	0	0	1	0	0	0	0
ENSG00000215174	NLRP2B	0	0	0	1	0	0	0	0
ENSG00000215182	MUC5AC	0	1	1	0	2	0	1	2
ENSG00000215183	MSMP	20	4	3	0	6	19	2	16
ENSG00000215186	GOLGA6B	5	2	1	1	4	0	0	0
ENSG00000215187	FAM166B	0	1	0	3	4	1	0	1
ENSG00000215193	PEX26	1444	1756	1839	1423	1135	947	1145	973
ENSG00000215203	GRXCR1	0	1	0	3	1	1	1	2
ENSG00000215217	C5orf49	0	0	0	0	0	0	0	0
ENSG00000215218	UBE2QL1	8	8	15	15	15	0	6	4
ENSG00000215251	FASTKD5	574	584	625	487	275	284	234	311
ENSG00000215252	GOLGA8B	85	100	174	60	117	33	190	71
ENSG00000215262	KCNU1	22	11	16	4	1	0	0	1
ENSG00000215301	DDX3X	7004	6988	8967	5231	4544	2816	3263	3170
ENSG00000215305	VPS16	795	935	964	707	622	608	519	644
ENSG00000215343	ZNF705D	0	0	0	2	0	1	2	0
ENSG00000215354	FAM90A24P	4	0	0	0	0	0	0	0
ENSG00000215372	ZNF705G	0	2	0	0	1	1	0	0
ENSG00000215375	MYL5	274	276	308	233	269	279	226	256
ENSG00000215421	ZNF407	331	405	458	251	247	118	219	154
ENSG00000215440	NPEPL1	1274	1380	1496	1196	1088	997	856	1115
ENSG00000215455	KRTAP10-1	0	0	0	0	0	0	0	0
ENSG00000215472	RPL17-C18orf32	445	560	450	589	581	450	653	508
ENSG00000215474	SKOR2	0	0	0	0	0	0	0	0
ENSG00000215529	EFCAB8	1	2	1	2	0	2	0	1
ENSG00000215545	DEFB116	0	0	0	0	0	0	0	0
ENSG00000215568	GAB4	0	0	0	0	0	0	0	1
ENSG00000215595	C20orf202	3	4	2	4	2	0	1	0
ENSG00000215644	GCGR	0	0	0	0	0	0	0	0
ENSG00000215695	RSC1A1	27	70	110	73	41	0	89	14
ENSG00000215704	CELA2B	0	0	0	0	0	0	1	0
ENSG00000215712	TMEM242	186	263	265	230	155	85	163	135
ENSG00000215717	TMEM167B	451	611	632	501	494	371	464	396
ENSG00000215784	FAM72D	355	425	409	361	231	238	388	239
ENSG00000215788	TNFRSF25	164	133	80	81	102	292	176	233
ENSG00000215817	ZC3H11B	31	11	0	0	34	48	2	69
ENSG00000215845	TSTD1	0	0	0	0	0	1	2	1
ENSG00000215883	CYB5RL	108	124	151	107	101	44	56	64
ENSG00000215906	LACTBL1	0	0	0	0	0	0	0	0
ENSG00000215910	C1orf167	0	0	1	0	0	1	0	0
ENSG00000215912	TTC34	39	43	53	40	38	43	50	26
ENSG00000215915	ATAD3C	7	10	10	7	4	11	13	8
ENSG00000216490	IFI30	694	928	1061	578	374	194	200	269
ENSG00000216588	IGSF23	3	2	7	1	2	1	2	0
ENSG00000216649	GAGE12E	3	7	0	1	5	9	0	0
ENSG00000216921	FAM240C	0	0	0	0	1	0	0	0
ENSG00000216937	CCDC7	21	9	4	3	12	7	11	14
ENSG00000217128	FNIP1	399	746	715	496	520	195	484	280
ENSG00000217236	SP9	10	8	2	0	12	6	5	44
ENSG00000217442	SYCE3	1	1	0	1	0	2	1	2
ENSG00000217555	CKLF	951	927	851	908	853	639	775	756
ENSG00000217930	PAM16	465	562	521	474	411	377	475	442
ENSG00000218305	CDC14C	2	1	0	1	0	3	1	1
ENSG00000218336	TENM3	1078	1185	1039	927	867	532	795	667
ENSG00000218739	CEBPZOS	1615	1897	1766	1500	1249	1265	1077	1431
ENSG00000218819	TDRD15	1	0	0	0	0	0	0	0
ENSG00000218891	ZNF579	665	929	945	616	579	538	414	624
ENSG00000219200	RNASEK	2361	2903	2569	2509	2087	1928	2188	2340
ENSG00000219435	CATSPERZ	13	24	20	22	21	11	9	22
ENSG00000219438	TAFA5	1	0	0	0	1	0	1	1
ENSG00000219481	NBPF1	906	979	1081	881	623	471	507	520
ENSG00000219545	UMAD1	272	319	289	293	250	158	181	220
ENSG00000219607	PPP1R3G	2	13	11	6	9	4	8	1
ENSG00000219626	FAM228B	17	32	25	30	21	16	13	21
ENSG00000220008	LINGO3	0	0	1	0	0	0	2	2
ENSG00000220201	ZGLP1	25	22	29	29	15	37	29	15
ENSG00000220205	VAMP2	630	905	889	705	901	750	823	677
ENSG00000220948	TRIM51G	0	0	0	0	0	0	0	0
ENSG00000221818	EBF2	36	51	62	42	7	3	1	2
ENSG00000221821	C6orf226	152	234	232	164	125	79	135	123
ENSG00000221823	PPP3R1	1369	1772	1855	1605	1263	1011	1288	1130
ENSG00000221826	PSG3	0	1	0	0	0	0	0	0
ENSG00000221829	FANCG	455	328	282	281	350	153	349	145
ENSG00000221836	OR2A5	5	10	6	4	7	12	11	8
ENSG00000221838	AP4M1	475	567	477	435	323	348	426	345
ENSG00000221840	OR4A5	0	0	0	0	0	0	0	0
ENSG00000221843	C2orf16	31	40	27	14	31	22	26	33
ENSG00000221852	KRTAP1-5	0	0	0	1	0	0	2	0
ENSG00000221855	TAS2R41	0	0	0	0	0	0	0	0
ENSG00000221866	PLXNA4	306	230	138	166	111	257	203	267
ENSG00000221867	MAGEA3	3312	3514	4148	3362	2256	1893	2268	2459
ENSG00000221869	CEBPD	268	472	671	355	397	363	142	446
ENSG00000221874	ZNF816-ZNF321P	0	0	2	0	0	0	0	0
ENSG00000221882	OR3A2	1	3	1	1	1	1	4	1
ENSG00000221886	ZBED8	186	303	241	213	262	186	220	179
ENSG00000221888	OR1C1	0	0	0	0	3	0	0	0
ENSG00000221890	NPTXR	313	87	104	82	118	171	93	165
ENSG00000221900	POM121L12	0	0	0	0	0	0	1	0
ENSG00000221909	FAM200A	247	283	271	199	233	148	154	152
ENSG00000221914	PPP2R2A	706	973	1113	751	580	218	347	471
ENSG00000221916	C19orf73	19	23	13	6	13	26	11	21
ENSG00000221923	ZNF880	15	55	55	21	69	66	34	55
ENSG00000221926	TRIM16	1017	1105	1142	1086	782	558	700	686
ENSG00000221932	HEPN1	2	0	0	1	0	0	0	0
ENSG00000221933	OR2A25	2	1	1	2	1	8	1	1
ENSG00000221937	TAS2R40	0	0	1	0	0	0	2	0
ENSG00000221944	TIGD1	292	348	320	250	273	276	243	257
ENSG00000221946	FXYD7	9	5	5	7	5	8	5	7
ENSG00000221947	XKR9	6	9	4	9	8	10	14	4
ENSG00000221954	OR4C12	0	1	0	0	0	0	0	0
ENSG00000221955	SLC12A8	138	81	44	115	34	42	41	85
ENSG00000221963	APOL6	356	404	376	275	207	282	297	182
ENSG00000221968	FADS3	365	645	668	648	299	207	462	219
ENSG00000221970	OR2A1	0	0	0	0	0	0	3	0
ENSG00000221977	OR4E2	0	0	0	0	0	0	0	0
ENSG00000221978	CCNL2	1060	1244	1177	1113	892	947	1116	1070
ENSG00000221983	UBA52	27560	32177	33668	27481	26268	17811	16481	28100
ENSG00000221986	MYBPHL	4	8	3	7	3	1	1	1
ENSG00000221988	PPT2	601	659	737	670	407	352	386	399
ENSG00000221994	ZNF630	0	1	0	0	1	0	0	0
ENSG00000222009	BTBD19	319	433	388	290	312	370	414	267
ENSG00000222011	FAM185A	0	0	19	0	2	3	10	0
ENSG00000222014	RAB6C	5	9	7	10	3	6	8	7
ENSG00000222028	PSMB11	1	0	0	0	0	0	2	0
ENSG00000222036	POTEM	344	513	535	439	376	243	419	166
ENSG00000222038	POTEJ	0	0	0	0	0	0	0	0
ENSG00000222046	DCDC2B	0	0	2	0	0	0	0	0
ENSG00000223417	TRIM49D1	22	13	21	14	7	14	8	4
ENSG00000223443	USP17L2	1	1	4	3	1	0	0	2
ENSG00000223496	EXOSC6	2487	2557	2641	2284	1877	1768	2158	1696
ENSG00000223501	VPS52	528	668	689	440	395	352	411	424
ENSG00000223510	CDRT15	14	14	9	6	9	8	3	5
ENSG00000223547	ZNF844	64	100	93	55	158	144	41	104
ENSG00000223569	USP17L15	2	2	0	0	0	1	0	0
ENSG00000223572	CKMT1A	13	25	35	39	3	0	1	0
ENSG00000223573	TINCR	7	7	4	10	9	8	6	11
ENSG00000223601	EBLN1	0	0	0	0	1	0	0	1
ENSG00000223609	HBD	0	0	0	0	0	0	0	0
ENSG00000223611	SUPT20HL2	54	80	61	49	75	141	117	27
ENSG00000223638	RFPL4A	7	3	5	2	2	0	1	1
ENSG00000223658	C1GALT1C1L	25	27	45	43	29	29	14	41
ENSG00000223802	CERS1	100	390	326	181	326	192	32	321
ENSG00000223865	HLA-DPB1	311	338	341	293	234	241	246	288
ENSG00000223953	C1QTNF5	10	0	0	6	13	30	5	9
ENSG00000224051	CPTP	631	753	881	694	425	383	329	488
ENSG00000224109	CENPVL3	0	0	0	0	0	0	0	0
ENSG00000224383	PRR29	0	24	20	23	11	23	19	18
ENSG00000224389	C4B	40	171	156	103	175	127	0	149
ENSG00000224420	ADM5	130	106	86	77	57	100	50	73
ENSG00000224440	CXorf51A	0	0	0	1	0	0	0	0
ENSG00000224470	ATXN1L	636	692	788	588	605	362	507	393
ENSG00000224531	SMIM13	397	416	386	434	288	277	238	304
ENSG00000224578	HNRNPA1L3	144	126	143	185	136	129	182	95
ENSG00000224659	GAGE12J	0	7	0	0	0	0	0	2
ENSG00000224712	NPIPA3	41	59	39	40	59	53	77	40
ENSG00000224877	NDUFAF8	1054	1042	1208	1053	786	703	830	880
ENSG00000224902	GAGE12H	1	0	0	0	0	0	0	0
ENSG00000224940	PRRT4	1	0	0	0	0	2	0	0
ENSG00000224982	TMEM233	1	22	40	49	2	0	9	0
ENSG00000225180	PVALEF	0	0	0	0	0	0	0	0
ENSG00000225190	PLEKHM1	316	264	268	117	63	105	212	135
ENSG00000225366	TDGF1P3	0	0	1	2	0	1	1	0
ENSG00000225526	MKRN2OS	4	0	2	0	8	4	5	0
ENSG00000225528	NA	0	3	4	0	1	1	4	4
ENSG00000225556	C2CD4D	34	30	28	25	25	41	48	27
ENSG00000225614	ZNF469	406	201	87	115	544	167	290	399
ENSG00000225663	MCRIP1	1492	1570	1866	1477	1558	1050	1148	1458
ENSG00000225697	SLC26A6	340	475	410	244	355	216	460	260
ENSG00000225828	FAM229A	24	41	23	19	29	45	26	18
ENSG00000225830	ERCC6	119	135	169	87	131	3	45	91
ENSG00000225899	FRG2B	3	0	1	0	0	0	0	0
ENSG00000225921	NOL7	1595	2027	1958	1574	1192	845	1043	1215
ENSG00000225950	NTF4	22	6	5	1	3	0	1	1
ENSG00000225968	ELFN1	40	72	53	37	31	21	33	48
ENSG00000225973	PIGBOS1	248	256	294	263	247	158	205	195
ENSG00000226124	FTCDNL1	52	75	43	47	45	34	23	44
ENSG00000226174	TEX22	7	3	5	7	1	5	8	2
ENSG00000226288	OR52I2	0	0	0	0	0	0	0	0
ENSG00000226314	ZKSCAN8P1	1	4	1	4	3	4	2	4
ENSG00000226321	CROCC2	1	1	0	0	0	5	0	9
ENSG00000226372	DCAF8L1	1	0	0	0	0	0	0	0
ENSG00000226430	USP17L7	0	1	1	0	1	1	0	0
ENSG00000226479	TMEM185B	898	1002	910	770	678	507	587	663
ENSG00000226490	NA	0	0	0	0	0	0	0	0
ENSG00000226650	KIF4B	2	8	8	3	2	0	1	1
ENSG00000226685	CT47A12	1	0	0	0	0	0	0	0
ENSG00000226690	NA	0	0	0	0	1	0	0	1
ENSG00000226761	TAS2R46	0	0	0	0	0	2	1	2
ENSG00000226763	SRRM5	11	18	13	12	14	15	12	14
ENSG00000226784	PGAM4	0	1	2	2	1	1	1	0
ENSG00000226792	C13orf42	0	0	2	0	1	0	0	0
ENSG00000226887	ERVMER34-1	6	0	1	4	8	5	3	3
ENSG00000226979	LTA	0	2	0	0	0	0	1	0
ENSG00000227051	C14orf132	148	60	21	41	88	110	64	146
ENSG00000227057	WDR46	1911	2186	2421	1912	1444	952	1081	1394
ENSG00000227124	ZNF717	213	314	264	264	226	168	177	153
ENSG00000227234	SPANXB1	579	650	1049	427	166	2	37	27
ENSG00000227268	KLLN	26	30	42	23	24	17	5	18
ENSG00000227345	PARG	570	637	647	488	422	321	354	348
ENSG00000227471	AKR1B15	0	0	0	2	3	0	0	0
ENSG00000227500	SCAMP4	785	852	1052	737	620	594	460	622
ENSG00000227507	LTB	8	27	0	3	14	0	26	0
ENSG00000227717	GOLGA6L25P	0	0	0	0	0	0	0	0
ENSG00000227868	TEX46	0	0	0	2	0	0	0	0
ENSG00000227877	MRLN	0	0	0	1	0	0	0	0
ENSG00000228049	POLR2J2	108	67	44	64	42	56	97	40
ENSG00000228198	OR2M3	22	35	11	19	29	49	48	10
ENSG00000228253	MT-ATP8	11955	10457	9303	8344	9694	15075	13845	8369
ENSG00000228278	ORM2	0	0	0	0	0	0	0	0
ENSG00000228300	FAM174C	805	812	889	817	647	554	563	787
ENSG00000228474	OST4	2182	2391	2136	2209	1760	1696	1549	2054
ENSG00000228486	C2orf92	0	7	0	0	0	0	0	0
ENSG00000228517	CT47A7	0	0	0	0	0	1	0	0
ENSG00000228570	NUTM2E	27	24	18	18	14	7	7	9
ENSG00000228594	FNDC10	146	104	87	99	217	229	57	362
ENSG00000228672	PROB1	59	109	78	80	56	53	65	63
ENSG00000228696	ARL17B	4	14	12	24	16	10	12	4
ENSG00000228716	DHFR	2003	2396	2785	2431	2088	1332	1534	1345
ENSG00000228727	SAPCD1	44	17	16	16	10	0	68	0
ENSG00000228789	HCG22	0	0	0	0	0	0	0	0
ENSG00000228836	CT45A5	1387	1615	1751	1284	1309	788	1025	1192
ENSG00000229117	RPL41	32836	46646	39526	37868	33073	29740	34922	39552
ENSG00000229183	PGA4	0	0	0	0	0	0	0	0
ENSG00000229292	RFPL4AL1	0	1	6	1	0	0	2	1
ENSG00000229314	ORM1	0	0	0	0	0	0	0	0
ENSG00000229474	PATL2	11	16	8	10	7	2	7	11
ENSG00000229544	NKX1-2	0	0	0	0	2	0	0	0
ENSG00000229571	PRAMEF25	0	0	3	0	0	0	0	0
ENSG00000229637	PRAC2	4	7	7	6	12	7	2	6
ENSG00000229674	H2AL3	0	0	0	0	0	2	0	0
ENSG00000229676	ZNF492	138	161	214	140	99	54	74	60
ENSG00000229809	ZNF688	181	197	191	204	178	161	203	221
ENSG00000229833	PET100	521	558	560	646	501	563	491	577
ENSG00000229859	PGA3	12	0	0	0	0	3	1	0
ENSG00000229894	GK3P	2	2	2	2	1	0	7	4
ENSG00000229924	FAM90A26	1	0	0	0	0	0	0	0
ENSG00000229937	PRPS1L1	1	1	0	1	0	0	0	0
ENSG00000229972	IQCF3	0	0	0	0	0	0	0	0
ENSG00000230062	ANKRD66	1	0	0	0	0	0	0	1
ENSG00000230124	ACBD6	1334	1559	1462	1297	1214	861	1050	1130
ENSG00000230178	OR4F3	0	0	0	0	0	0	0	1
ENSG00000230268	SSU72P8	0	2	0	0	0	0	0	0
ENSG00000230358	SPDYE21	0	0	0	2	8	0	4	5
ENSG00000230453	ANKRD18B	405	444	331	406	305	243	506	167
ENSG00000230522	MBD3L2	0	0	0	0	1	0	0	0
ENSG00000230549	USP17L1	0	0	1	0	0	0	0	0
ENSG00000230561	CCDC192	0	0	0	0	1	0	0	0
ENSG00000230601	TEX48	0	0	0	0	0	1	1	1
ENSG00000230667	SETSIP	2	0	1	3	3	2	0	0
ENSG00000230707	NA	8	7	7	1	0	2	8	5
ENSG00000230778	ANKRD63	17	27	19	16	20	12	6	46
ENSG00000230797	YY2	99	100	116	90	100	58	104	62
ENSG00000230873	STMND1	1	0	0	1	2	0	0	0
ENSG00000230989	HSBP1	869	1003	1037	933	783	589	754	894
ENSG00000231192	OR5H1	0	3	0	0	1	0	2	0
ENSG00000231213	PLSCR5	0	1	0	0	0	0	0	0
ENSG00000231256	CFAP97D1	12	15	13	7	13	16	10	14
ENSG00000231274	SBK3	0	1	0	0	0	0	3	0
ENSG00000231389	HLA-DPA1	486	406	385	379	378	425	222	490
ENSG00000231500	RPS18	21926	36873	30248	30194	33930	21607	26705	31445
ENSG00000231738	TSPAN19	9	18	22	11	9	8	7	7
ENSG00000231852	CYP21A2	9	0	5	8	1	11	0	2
ENSG00000231861	OR5K2	0	0	0	1	0	0	0	0
ENSG00000231887	PRH1	6	4	2	2	1	1	1	1
ENSG00000231925	TAPBP	1374	1353	1515	992	1010	568	837	824
ENSG00000231989	PPP1R2B	0	0	0	0	3	0	0	0
ENSG00000232030	MAGEB6B	1	0	0	0	0	0	0	0
ENSG00000232040	ZBED9	95	111	125	87	86	81	35	66
ENSG00000232070	TMEM253	10	7	5	10	3	14	10	0
ENSG00000232112	TMA7	3224	3760	3649	3818	2803	2531	2614	3143
ENSG00000232119	MCTS1	1118	1347	1297	1172	945	711	775	821
ENSG00000232237	ASCL5	10	19	6	2	8	8	6	8
ENSG00000232268	OR52I1	0	0	0	0	0	1	0	0
ENSG00000232382	OR5K1	0	1	0	0	0	0	0	0
ENSG00000232388	SMIM26	787	1019	810	760	630	672	646	775
ENSG00000232423	PRAMEF6	0	0	1	0	0	0	0	0
ENSG00000232434	AJM1	478	512	559	399	402	494	289	437
ENSG00000232593	KANTR	4	6	3	3	11	3	6	0
ENSG00000232629	HLA-DQB2	1	2	0	1	4	4	0	3
ENSG00000232653	GOLGA8N	13	26	10	21	18	26	18	9
ENSG00000232810	TNF	0	1	0	2	3	4	3	6
ENSG00000232838	PET117	184	207	230	171	168	105	217	154
ENSG00000232859	LYRM9	72	110	117	81	63	56	41	61
ENSG00000233024	NPIPA9	262	338	273	220	18	272	316	203
ENSG00000233041	PHGR1	0	0	0	0	0	0	0	0
ENSG00000233056	ERVH48-1	0	1	1	3	4	0	4	3
ENSG00000233087	RAB6D	4	8	4	4	2	3	1	0
ENSG00000233115	FAM90A11P	0	3	0	0	0	0	0	0
ENSG00000233198	RNF224	15	16	12	5	10	12	7	3
ENSG00000233232	NPIPB7	93	131	66	81	130	81	207	57
ENSG00000233276	GPX1	10307	11275	12470	11031	7753	5783	7099	9757
ENSG00000233295	FAM90A20P	0	0	0	1	0	0	0	0
ENSG00000233381	AK4P3	16	31	24	20	16	11	3	13
ENSG00000233436	BTBD18	6	5	1	5	3	5	4	3
ENSG00000233493	TMEM238	30	27	37	28	45	29	14	35
ENSG00000233608	TWIST2	390	405	347	411	269	181	364	229
ENSG00000233701	PRR23C	2	3	1	0	0	4	0	0
ENSG00000233757	NA	129	109	124	93	96	47	73	76
ENSG00000233822	H2BC15	52	73	100	72	54	30	62	45
ENSG00000233917	POTEB	0	0	0	0	0	0	0	0
ENSG00000233927	RPS28	6625	9962	9519	7838	7149	4315	4784	7818
ENSG00000233932	CTXN2	1	0	2	1	0	0	0	0
ENSG00000233954	UQCRHL	3	10	11	12	7	0	3	1
ENSG00000234068	PAGE2	889	914	924	805	799	881	723	1036
ENSG00000234127	TRIM26	583	564	613	458	349	305	304	350
